CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,STANDARD_CONCEPT,CONCEPT_CODE,VALID_START_DATE,VALID_END_DATE,INVALID_REASON
19078461,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,1970-01-01,2099-12-31,
1347450,alteplase,Drug,RxNorm,Ingredient,S,8410,1970-01-01,2099-12-31,
19045231,Pancreatin 600 MG Oral Tablet [Pancreatin 4X],Drug,RxNorm,Branded Drug,S,210856,1970-01-01,2099-12-31,
19016749,remifentanil,Drug,RxNorm,Ingredient,S,73032,1970-01-01,2099-12-31,
40236446,Methylphenidate Hydrochloride 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1091392,2011-03-06,2099-12-31,
317576,Coronary arteriosclerosis,Condition,SNOMED,Clinical Finding,S,53741008,1970-01-01,2099-12-31,
4323902,Lung volume reduction surgery,Procedure,SNOMED,Procedure,S,429609002,2008-01-31,2099-12-31,
1310149,Warfarin,Drug,RxNorm,Ingredient,S,11289,1970-01-01,2099-12-31,
19074679,Carbamazepine 20 MG/ML Oral Suspension [Tegretol],Drug,RxNorm,Branded Drug,S,308971,1970-01-01,2099-12-31,
19003953,Rocuronium,Drug,RxNorm,Ingredient,S,68139,1970-01-01,2099-12-31,
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,562251,2005-09-11,2099-12-31,
258780,Emphysematous bronchitis,Condition,SNOMED,Clinical Finding,S,185086009,1970-01-01,2099-12-31,
4324181,History of cardiac arrest,Observation,SNOMED,Context-dependent,S,429007001,2008-01-31,2099-12-31,
1326303,Digoxin,Drug,RxNorm,Ingredient,S,3407,1970-01-01,2099-12-31,
1729720,Penicillin V,Drug,RxNorm,Ingredient,S,7984,1970-01-01,2099-12-31,
19006318,Penicillin G 375 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,105078,1970-01-01,2099-12-31,
964261,Vitamin B 12 5 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,2001499,2018-04-02,2099-12-31,
260139,Acute bronchitis,Condition,SNOMED,Clinical Finding,S,10509002,1970-01-01,2099-12-31,
40481087,Viral sinusitis,Condition,SNOMED,Clinical Finding,S,444814009,2010-07-31,2099-12-31,
1332418,Amlodipine,Drug,RxNorm,Ingredient,S,17767,1970-01-01,2099-12-31,
742185,atomoxetine,Drug,RxNorm,Ingredient,S,38400,1970-01-01,2099-12-31,
44816277,168 HR Ethinyl Estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System,Drug,RxNorm,Quant Clinical Drug,S,1534809,2014-05-05,2099-12-31,
40231925,Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1049221,2011-01-02,2099-12-31,
133834,Atopic dermatitis,Condition,SNOMED,Clinical Finding,S,24079001,1970-01-01,2099-12-31,
3006906,Calcium serum/plasma serum/plasma,Measurement,LOINC,Lab Test,S,17861-6,1998-07-09,2099-12-31,
1361711,Nitroglycerin,Drug,RxNorm,Ingredient,S,4917,1970-01-01,2099-12-31,
1112807,Aspirin,Drug,RxNorm,Ingredient,S,1191,1970-01-01,2099-12-31,
35605482,2 ML Ondansetron 2 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1740467,2016-05-02,2099-12-31,
1115171,Naproxen sodium 220 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,849574,2009-05-31,2099-12-31,
134438,Contact dermatitis,Condition,SNOMED,Clinical Finding,S,40275004,1970-01-01,2099-12-31,
3045716,Anion gap serum/plasma,Measurement,LOINC,Lab Test,S,33037-3,2002-11-06,2099-12-31,
372328,Otitis media,Condition,SNOMED,Clinical Finding,S,65363002,1970-01-01,2099-12-31,
967823,Sodium Chloride,Drug,RxNorm,Ingredient,S,9863,1970-01-01,2099-12-31,
35605858,1 ML Morphine Sulfate 5 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1732136,2016-05-02,2099-12-31,
40163554,Warfarin Sodium 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,855332,2009-08-02,2099-12-31,
78272,Sprain of wrist,Condition,SNOMED,Clinical Finding,S,70704007,1970-01-01,2099-12-31,
3028833,Bilirubin.total [Mass/volume] in Blood,Measurement,LOINC,Lab Test,S,42719-5,2005-10-18,2099-12-31,
375671,Concussion with loss of consciousness,Condition,SNOMED,Clinical Finding,S,62564004,1970-01-01,2099-12-31,
1778162,Cefuroxime,Drug,RxNorm,Ingredient,S,2194,1970-01-01,2099-12-31,
40766240,Are you covered by health insurance or some other kind of health care plan [PhenX],Measurement,LOINC,Clinical Observation,S,63513-6,2011-02-17,2099-12-31,
40162522,Acetaminophen 325 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,857005,2009-08-02,2099-12-31,
80809,Rheumatoid arthritis,Condition,SNOMED,Clinical Finding,S,69896004,1970-01-01,2099-12-31,
40232448,Diphenhydramine Hydrochloride 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1049630,2011-01-02,2099-12-31,
313217,Atrial fibrillation,Condition,SNOMED,Clinical Finding,S,49436004,1970-01-01,2099-12-31,
1512674,drospirenone,Drug,RxNorm,Ingredient,S,11636,1970-01-01,2099-12-31,
46275444,Piperacillin 4000 MG / tazobactam 500 MG Injection,Drug,RxNorm,Clinical Drug,S,1659149,2015-09-08,2099-12-31,
1519937,Etonogestrel 68 MG Drug Implant,Drug,RxNorm,Clinical Drug,S,389221,1970-01-01,2099-12-31,
81151,Sprain of ankle,Condition,SNOMED,Clinical Finding,S,44465007,1970-01-01,2099-12-31,
782047,Isoflurane 999 MG/ML Inhalant Solution,Drug,RxNorm,Clinical Drug,S,542347,2005-09-11,2099-12-31,
321042,Cardiac arrest,Condition,SNOMED,Clinical Finding,S,410429000,1970-01-01,2099-12-31,
1177480,Ibuprofen,Drug,RxNorm,Ingredient,S,5640,1970-01-01,2099-12-31,
46275916,1 ML Epinephrine 1 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1660014,2015-09-08,2099-12-31,
1551192,Prednisone 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,312617,1970-01-01,2099-12-31,
28060,Streptococcal sore throat,Condition,SNOMED,Clinical Finding,S,43878008,1970-01-01,2099-12-31,
4048171,Perennial allergic rhinitis with seasonal variation,Condition,SNOMED,Clinical Finding,S,232353008,1970-01-01,2099-12-31,
261325,Pulmonary emphysema,Condition,SNOMED,Clinical Finding,S,87433001,1970-01-01,2099-12-31,
1192710,Chlorpheniramine,Drug,RxNorm,Ingredient,S,2400,1970-01-01,2099-12-31,
1396131,ferrous sulfate,Drug,RxNorm,Ingredient,S,24947,1970-01-01,2099-12-31,
1539411,Simvastatin 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,312961,1970-01-01,2099-12-31,
30753,Esophagitis,Condition,SNOMED,Clinical Finding,S,16761005,1970-01-01,2099-12-31,
4035415,Tear of meniscus of knee,Condition,SNOMED,Clinical Finding,S,239720000,1970-01-01,2099-12-31,
441267,Cystic fibrosis,Condition,SNOMED,Clinical Finding,S,190905008,1970-01-01,2099-12-31,
1343916,Epinephrine,Drug,RxNorm,Ingredient,S,3992,1970-01-01,2099-12-31,
1307863,Verapamil,Drug,RxNorm,Ingredient,S,11170,1970-01-01,2099-12-31,
1545959,atorvastatin 80 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,259255,1970-01-01,2099-12-31,
196456,Gallstone,Condition,SNOMED,Clinical Finding,S,235919008,1970-01-01,2099-12-31,
4112343,Acute viral pharyngitis,Condition,SNOMED,Clinical Finding,S,195662009,1970-01-01,2099-12-31,
439777,Anemia,Condition,SNOMED,Clinical Finding,S,271737000,1970-01-01,2099-12-31,
19039298,sevoflurane,Drug,RxNorm,Ingredient,S,36453,1970-01-01,2099-12-31,
1308738,Vitamin B 12,Drug,RxNorm,Ingredient,S,11248,1970-01-01,2099-12-31,
1150771,Astemizole 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197378,1970-01-01,2099-12-31,
80180,Osteoarthritis,Condition,SNOMED,Clinical Finding,S,396275006,1970-01-01,2099-12-31,
914335,Atropine,Drug,RxNorm,Ingredient,S,1223,1970-01-01,2099-12-31,
380378,Epilepsy,Condition,SNOMED,Clinical Finding,S,84757009,1970-01-01,2099-12-31,
19059528,Alfentanil,Drug,RxNorm,Ingredient,S,480,1970-01-01,2099-12-31,
1501700,levothyroxine,Drug,RxNorm,Ingredient,S,10582,1970-01-01,2099-12-31,
1150837,Terfenadine 60 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,141918,1970-01-01,2099-12-31,
80502,Osteoporosis,Condition,SNOMED,Clinical Finding,S,64859006,1970-01-01,2099-12-31,
836654,Tacrine,Drug,RxNorm,Ingredient,S,10318,1970-01-01,2099-12-31,
381316,Cerebrovascular accident,Condition,SNOMED,Clinical Finding,S,230690007,1970-01-01,2099-12-31,
40479422,Injury of medial collateral ligament of knee,Condition,SNOMED,Clinical Finding,S,444448004,2010-01-31,2099-12-31,
1503184,Mestranol,Drug,RxNorm,Ingredient,S,6782,1970-01-01,2099-12-31,
1107882,Loratadine 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,311372,1970-01-01,2099-12-31,
81893,Ulcerative colitis,Condition,SNOMED,Clinical Finding,S,64766004,1970-01-01,2099-12-31,
836659,Tacrine 10 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,313185,1970-01-01,2099-12-31,
433125,Infection due to Staphylococcus aureus,Condition,SNOMED,Clinical Finding,S,406602003,1970-01-01,2099-12-31,
40479768,Injury of anterior cruciate ligament,Condition,SNOMED,Clinical Finding,S,444470001,2010-01-31,2099-12-31,
40480160,Pathological fracture due to osteoporosis,Condition,SNOMED,Clinical Finding,S,443165006,2010-01-31,2099-12-31,
1595799,Ferrous fumarate,Drug,RxNorm,Ingredient,S,24941,1970-01-01,2099-12-31,
198199,Pyelonephritis,Condition,SNOMED,Clinical Finding,S,45816000,1970-01-01,2099-12-31,
3000963,Hemoglobin,Measurement,LOINC,Lab Test,S,718-7,1970-01-01,2099-12-31,
440086,Child attention deficit disorder,Condition,SNOMED,Clinical Finding,S,192127007,1970-01-01,2099-12-31,
40478878,Cystic fibrosis 20 common mutation test,Measurement,SNOMED,Procedure,S,444260001,2010-01-31,2099-12-31,
4202451,Percutaneous mechanical thrombectomy of portal vein using fluoroscopic guidance,Procedure,SNOMED,Procedure,S,433112001,2009-01-31,2099-12-31,
1717327,Ampicillin,Drug,RxNorm,Ingredient,S,733,1970-01-01,2099-12-31,
255848,Pneumonia,Condition,SNOMED,Clinical Finding,S,233604007,1970-01-01,2099-12-31,
3001488,Cow milk IgE Ab [Units/volume] in Serum,Measurement,LOINC,Lab Test,S,7258-7,1970-01-01,2099-12-31,
440448,Appendicitis,Condition,SNOMED,Clinical Finding,S,74400008,1970-01-01,2099-12-31,
3006322,Oral temperature,Measurement,LOINC,Clinical Observation,S,8331-1,1996-09-06,2099-12-31,
19089061,Prednisone 2.5 MG [Deltasone],Drug,RxNorm,Branded Drug Comp,S,567645,2005-09-11,2099-12-31,
1738521,Doxycycline,Drug,RxNorm,Ingredient,S,3640,1970-01-01,2099-12-31,
257012,Chronic sinusitis,Condition,SNOMED,Clinical Finding,S,40055000,1970-01-01,2099-12-31,
3019550,Sodium serum/plasma,Measurement,LOINC,Lab Test,S,2951-2,1970-01-01,2099-12-31,
4001336,Concussion injury of brain,Condition,SNOMED,Clinical Finding,S,110030002,1970-01-01,2099-12-31,
4125906,Suture open wound,Procedure,SNOMED,Procedure,S,288086009,1970-01-01,2099-12-31,
19115351,Diazepam 5 MG [Valium],Drug,RxNorm,Branded Drug Comp,S,563026,2005-09-11,2099-12-31,
975125,Hydrocortisone,Drug,RxNorm,Ingredient,S,5492,1970-01-01,2099-12-31,
192671,Gastrointestinal hemorrhage,Condition,SNOMED,Clinical Finding,S,74474003,1970-01-01,2099-12-31,
3015632,Carbon dioxide serum/plasma,Measurement,LOINC,Lab Test,S,2028-9,1970-01-01,2099-12-31,
4029498,Seizure disorder,Condition,SNOMED,Clinical Finding,S,128613002,1970-01-01,2099-12-31,
4132546,Traumatic brain injury,Condition,SNOMED,Clinical Finding,S,127295002,1970-01-01,2099-12-31,
19128263,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tr,Drug,RxNorm,Branded Pack,S,751905,2008-01-27,2099-12-31,
1000560,Ondansetron,Drug,RxNorm,Ingredient,S,26225,1970-01-01,2099-12-31,
140673,Hypothyroidism,Condition,SNOMED,Clinical Finding,S,40930008,1970-01-01,2099-12-31,
3015076,Soybean IgE Ab [Units/volume] in Serum,Measurement,LOINC,Lab Test,S,6248-9,1970-01-01,2099-12-31,
4027663,Peptic ulcer,Condition,SNOMED,Clinical Finding,S,13200003,1970-01-01,2099-12-31,
4174876,Allergy to bee venom,Observation,SNOMED,Clinical Finding,S,424213003,1970-01-01,2099-12-31,
19127904,{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack [Yaz 28 Day],Drug,RxNorm,Branded Pack,S,748856,2007-12-30,2099-12-31,
1741122,tazobactam,Drug,RxNorm,Ingredient,S,37617,1970-01-01,2099-12-31,
4066995,Fracture of vertebral column with spinal cord injury,Condition,SNOMED,Clinical Finding,S,1734006,1970-01-01,2099-12-31,
3016723,Creatinine serum/plasma,Measurement,LOINC,Lab Test,S,2160-0,1970-01-01,2099-12-31,
4043241,Familial Alzheimer's disease of early onset,Condition,SNOMED,Clinical Finding,S,230265002,1970-01-01,2099-12-31,
4139681,Allergy to dairy product,Observation,SNOMED,Clinical Finding,S,425525006,1970-01-01,2099-12-31,
19127918,{21 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day],Drug,RxNorm,Branded Pack,S,748879,2007-12-30,2099-12-31,
1759842,Clavulanate,Drug,RxNorm,Ingredient,S,48203,1970-01-01,2099-12-31,
4059173,Fracture of ankle,Condition,SNOMED,Clinical Finding,S,16114001,1970-01-01,2099-12-31,
3021226,Shrimp IgE Ab [Units/volume] in Serum,Measurement,LOINC,Lab Test,S,6246-3,1970-01-01,2099-12-31,
4084167,Acute allergic reaction,Condition,SNOMED,Clinical Finding,S,241929008,1970-01-01,2099-12-31,
19018935,Digoxin 0.125 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197604,1970-01-01,2099-12-31,
19127922,{28 (Norethindrone 0.35 MG Oral Tablet) } Pack [Camila 28 Day],Drug,RxNorm,Branded Pack,S,748962,2007-12-30,2099-12-31,
1713332,Amoxicillin,Drug,RxNorm,Ingredient,S,723,1970-01-01,2099-12-31,
4056621,Recurrent urinary tract infection,Condition,SNOMED,Clinical Finding,S,197927001,1970-01-01,2099-12-31,
3019406,Latex IgE Ab [Units/volume] in Serum,Measurement,LOINC,Lab Test,S,6158-0,1970-01-01,2099-12-31,
4134304,Fracture subluxation of wrist,Condition,SNOMED,Clinical Finding,S,263102004,1970-01-01,2099-12-31,
19023398,sevoflurane 1000 MG/ML Inhalant Solution,Drug,RxNorm,Clinical Drug,S,200243,1970-01-01,2099-12-31,
19128009,{7 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 84 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) } Pack [Seasonique],Drug,RxNorm,Branded Pack,S,749762,2007-12-30,2099-12-31,
1746114,Piperacillin,Drug,RxNorm,Ingredient,S,8339,1970-01-01,2099-12-31,
4299128,Third degree burn,Condition,SNOMED,Clinical Finding,S,403192003,1970-01-01,2099-12-31,
3014576,Chloride serum/plasma,Measurement,LOINC,Lab Test,S,2075-0,1970-01-01,2099-12-31,
4015189,Microbial culture of sputum,Measurement,SNOMED,Procedure,S,104173009,1970-01-01,2099-12-31,
19023423,desflurane 990 MG/ML Inhalant Solution,Drug,RxNorm,Clinical Drug,S,200252,1970-01-01,2099-12-31,
19128022,{7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Or,Drug,RxNorm,Branded Pack,S,749785,2007-12-30,2099-12-31,
1768849,Cefaclor,Drug,RxNorm,Ingredient,S,2176,1970-01-01,2099-12-31,
4329847,Myocardial infarction,Condition,SNOMED,Clinical Finding,S,22298006,1970-01-01,2099-12-31,
3013721,Aspartate aminotransferase serum/plasma,Measurement,LOINC,Lab Test,S,1920-8,1970-01-01,2099-12-31,
4010253,Nasal sinus endoscopy,Procedure,SNOMED,Procedure,S,112790001,1970-01-01,2099-12-31,
19008572,Hydrocortisone 10 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,106258,1970-01-01,2099-12-31,
19127890,Inert Ingredients,Drug,RxNorm,Ingredient,S,748794,2007-12-30,2099-12-31,
1174888,Hydrocodone,Drug,RxNorm,Ingredient,S,5489,1970-01-01,2099-12-31,
439406,Allergy to animal dander,Observation,SNOMED,Clinical Finding,S,232347008,1970-01-01,2099-12-31,
3000876,Codfish IgE Ab [Units/volume] in Serum,Measurement,LOINC,Lab Test,S,6082-2,1970-01-01,2099-12-31,
4035793,Pulmonary rehabilitation,Procedure,SNOMED,Procedure,S,15081005,1970-01-01,2099-12-31,
19002770,desflurane,Drug,RxNorm,Ingredient,S,27340,1970-01-01,2099-12-31,
19123231,atomoxetine 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,608139,2006-02-26,2099-12-31,
1515774,norgestimate,Drug,RxNorm,Ingredient,S,31994,1970-01-01,2099-12-31,
443279,Attempted suicide - cut/stab,Observation,SNOMED,Clinical Finding,S,287185009,1970-01-01,2099-12-31,
3051031,History of Hospitalizations+Outpatient visits Narrative,Measurement,LOINC,Clinical Observation,S,46240-8,1970-01-01,2099-12-31,
4186930,Replacement of intrauterine contraceptive device,Procedure,SNOMED,Procedure,S,46706006,1970-01-01,2099-12-31,
19132304,Levonorgestrel 0.000833 MG/HR Intrauterine System [Mirena],Drug,RxNorm,Branded Drug,S,807283,2008-09-28,2099-12-31,
44782520,Chronic paralysis due to lesion of spinal cord,Condition,SNOMED,Clinical Finding,S,698754002,2014-01-31,2099-12-31,
1518198,norelgestromin,Drug,RxNorm,Ingredient,S,326374,1970-01-01,2099-12-31,
4102123,Latex allergy,Observation,SNOMED,Clinical Finding,S,300916003,1970-01-01,2099-12-31,
4326177,Medication Reconciliation,Procedure,SNOMED,Procedure,S,430193006,2009-01-31,2099-12-31,
4191853,Allergy screening test,Procedure,SNOMED,Procedure,S,395142003,1970-01-01,2099-12-31,
19134077,"cyclosporine, modified 100 MG [Neoral]",Drug,RxNorm,Branded Drug Comp,S,835900,2009-04-05,2099-12-31,
40758406,HIV status,Measurement,LOINC,Clinical Observation,S,55277-8,2009-03-26,2099-12-31,
1519936,Etonogestrel,Drug,RxNorm,Ingredient,S,14584,1970-01-01,2099-12-31,
4302207,Allergy to grass pollen,Observation,SNOMED,Clinical Finding,S,418689008,1970-01-01,2099-12-31,
4323208,History of appendectomy,Observation,SNOMED,Context-dependent,S,428251008,2008-01-31,2099-12-31,
4181917,Electroencephalogram,Procedure,SNOMED,Procedure,S,54550000,1970-01-01,2099-12-31,
19128065,{7 (Inert Ingredients 1 MG Oral Tablet) / 21 (Mestranol 0.05 MG / Norethindrone 1 MG Oral Tablet) } Pack [Norinyl 1+50 28 Day],Drug,RxNorm,Branded Pack,S,749882,2007-12-30,2099-12-31,
46235214,Sexual orientation,Measurement,LOINC,Clinical Observation,S,76690-7,2015-03-13,2099-12-31,
1521369,Norethindrone,Drug,RxNorm,Ingredient,S,7514,1970-01-01,2099-12-31,
4024958,Throat culture,Measurement,SNOMED,Procedure,S,117015009,1970-01-01,2099-12-31,
40492359,Insertion of biventricular implantable cardioverter defibrillator,Procedure,SNOMED,Procedure,S,447365002,2011-01-31,2099-12-31,
4187458,Review of systems,Procedure,SNOMED,Procedure,S,415300000,1970-01-01,2099-12-31,
19129144,{28 (Norethindrone 0.35 MG Oral Tablet) } Pack [Jolivette 28 Day],Drug,RxNorm,Branded Pack,S,757594,2008-03-02,2099-12-31,
37017711,Allergy to soy,Observation,SNOMED,Clinical Finding,S,714035009,2016-01-31,2099-12-31,
1551099,Prednisone,Drug,RxNorm,Ingredient,S,8640,1970-01-01,2099-12-31,
4024289,Radiography of ankle,Procedure,SNOMED,Procedure,S,19490002,1970-01-01,2099-12-31,
40169281,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Quant Clinical Drug,S,896209,2010-01-31,2099-12-31,
4145310,Pelvis X-ray,Procedure,SNOMED,Procedure,S,268425006,1970-01-01,2099-12-31,
19133768,Acetaminophen 750 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,833036,2009-03-01,2099-12-31,
46233710,Doxycycline Monohydrate 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1650142,2015-07-06,2099-12-31,
1539403,Simvastatin,Drug,RxNorm,Ingredient,S,36567,1970-01-01,2099-12-31,
4057420,Catheter ablation of tissue of heart,Procedure,SNOMED,Procedure,S,18286008,1970-01-01,2099-12-31,
40228214,cetirizine hydrochloride 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1014678,2010-10-31,2099-12-31,
4197460,Injection of epinephrine,Procedure,SNOMED,Procedure,S,313191000,1970-01-01,2099-12-31,
19133873,Penicillin V Potassium 250 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,834061,2009-03-01,2099-12-31,
46233988,Doxycycline Monohydrate 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1652673,2015-07-06,2099-12-31,
1545958,atorvastatin,Drug,RxNorm,Ingredient,S,83367,1970-01-01,2099-12-31,
4059978,Insertion of subcutaneous contraceptive,Procedure,SNOMED,Procedure,S,169553002,1970-01-01,2099-12-31,
40228230,cetirizine hydrochloride 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1014676,2010-10-31,2099-12-31,
4195803,Bone density scan,Procedure,SNOMED,Procedure,S,312681000,1970-01-01,2099-12-31,
19133905,Penicillin V Potassium 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,834102,2009-03-01,2099-12-31,
44783196,Surgical manipulation of joint of knee,Procedure,SNOMED,Procedure,S,699253003,2014-01-31,2099-12-31,
1548195,Estradiol,Drug,RxNorm,Ingredient,S,4083,1970-01-01,2099-12-31,
4062501,Asthma screening,Procedure,SNOMED,Procedure,S,171231001,1970-01-01,2099-12-31,
40165015,Meperidine Hydrochloride 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,861467,2009-09-06,2099-12-31,
4330583,Vasectomy,Procedure,SNOMED,Procedure,S,22523008,1970-01-01,2099-12-31,
19125062,Loratadine 5 MG Chewable Tablet,Drug,RxNorm,Clinical Drug,S,665078,2006-12-17,2099-12-31,
1549786,Ethinyl Estradiol,Drug,RxNorm,Ingredient,S,4124,1970-01-01,2099-12-31,
4058899,Plain X-ray of clavicle,Procedure,SNOMED,Procedure,S,168594001,1970-01-01,2099-12-31,
4163874,History of myocardial infarction,Observation,SNOMED,Context-dependent,S,399211009,1970-01-01,2099-12-31,
3049273,DXA Radius and Ulna [T-score] Bone density,Measurement,LOINC,Clinical Observation,S,38265-5,1970-01-01,2099-12-31,
19126352,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,Drug,RxNorm,Clinical Drug,S,705129,2007-05-27,2099-12-31,
8507,MALE,Gender,Gender,Gender,S,M,1970-01-01,2099-12-31,
8532,FEMALE,Gender,Gender,Gender,S,F,1970-01-01,2099-12-31,
