ANCESTOR_CONCEPT_ID,DESCENDANT_CONCEPT_ID,MIN_LEVELS_OF_SEPARATION,MAX_LEVELS_OF_SEPARATION
45642876,46275916,1,1
45780400,42707627,2,3
45681317,975125,0,0
45792270,1589505,0,0
45699818,738818,0,0
45803025,1322184,0,0
45787674,975125,0,0
45793080,1125315,0,0
45790854,1326303,0,0
46243978,1545959,2,3
45802045,1125315,0,0
46310596,1119510,0,0
4042673,4078793,3,3
443883,260139,3,3
21009234,1746114,0,0
21505772,1112807,1,1
36153672,40232448,2,3
36152639,1512674,0,0
21604344,40231925,2,3
40236824,40236824,0,0
42807317,742185,0,0
44349467,1308738,0,0
44355852,1545958,0,0
44346851,1125315,0,0
44361848,1129625,0,0
44347654,1115008,0,0
44362334,1125315,0,0
45632058,1177480,0,0
45654264,1589505,0,0
45629864,1110410,0,0
45698941,1501700,0,0
45686543,1119510,0,0
45642840,46275916,1,1
45777763,19133905,2,3
45681574,1107830,0,0
45792340,1000560,0,0
45693523,738818,0,0
45803093,1501700,0,0
45787676,1115008,0,0
45793218,1125315,0,0
45790548,1521369,0,0
46244285,1539411,2,3
45802046,1125315,0,0
46310755,1119510,0,0
4176967,4058899,3,3
443883,4112343,3,3
21011412,1154029,0,0
21505772,1125315,1,1
36154122,1115171,2,3
36152682,1119510,0,0
21502747,1545959,2,3
40236446,40236446,0,0
42807135,19039298,0,0
44349368,1118084,0,0
44355853,1125315,0,0
44346930,1125315,0,0
44361951,1129625,0,0
44347283,791967,0,0
44362411,1125315,0,0
45632127,1177480,0,0
45654264,1549786,0,0
45630009,1539403,0,0
45698943,738818,0,0
45686780,1119510,0,0
45685611,46275916,1,1
45777763,19133873,2,3
45681643,1149196,0,0
45792202,975125,0,0
45693494,738818,0,0
45802828,757627,0,0
45787625,1153428,0,0
45793220,1125315,0,0
45790557,1551099,0,0
46239701,1539411,2,3
45802105,1125315,0,0
46310770,1119510,0,0
4176967,4047491,3,3
440921,4296205,3,3
21011074,1112807,0,0
21505772,1129625,1,1
36154123,40232448,2,3
36152639,1549786,0,0
21502747,1539411,2,3
36429173,1150836,0,0
42807139,1728416,0,0
44349447,1174888,0,0
44355853,1124957,0,0
44346880,1125315,0,0
44362206,1129625,0,0
44347440,1738521,0,0
44362422,1125315,0,0
45632208,1177480,0,0
45654379,1326303,0,0
45630112,1551099,0,0
45698920,1115008,0,0
45686450,1119510,0,0
45685964,46275916,1,1
45777720,19019273,2,3
45681594,1539403,0,0
45792212,975125,0,0
45693608,738818,0,0
45802931,1551099,0,0
45787629,1174888,0,0
45793324,1125315,0,0
45790558,1115008,0,0
46239033,1539411,2,3
45802108,1125315,0,0
46310532,1119510,0,0
4115260,255848,3,3
75047,4134304,3,3
21011104,1367571,0,0
21505758,1177480,1,1
36153271,40229134,2,3
36152716,1177480,0,0
36217206,19008572,2,3
36429128,1741122,0,0
42807229,1115008,0,0
44349451,791967,0,0
44355869,1119510,0,0
44346947,1125315,0,0
44362171,1129625,0,0
44347738,1149196,0,0
44362475,1125315,0,0
45632017,1177480,0,0
45654387,738818,0,0
45630115,1589505,0,0
45698988,1549786,0,0
45686866,1119510,0,0
45636779,46275916,1,1
45777726,40229134,2,3
45681555,1332418,0,0
45792376,1112807,0,0
45693905,738818,0,0
45802937,1521369,0,0
45787722,1192710,0,0
45793027,1125315,0,0
45790564,967823,0,0
45804168,19127918,2,2
45802111,1125315,0,0
46304885,1119510,0,0
4154162,4132546,3,3
3050951,3045716,3,3
21011189,967823,0,0
21505772,1192710,1,1
36153996,19008572,2,3
36152874,1149196,0,0
36217210,19078924,2,3
36427783,1548195,0,0
42807236,19127890,0,0
44349608,1717327,0,0
44355956,1125315,0,0
44346916,1125315,0,0
45655998,1129625,0,0
44347742,1124300,0,0
44362564,1125315,0,0
45634073,1177480,0,0
45654310,738818,0,0
45630119,1124957,0,0
45698988,1512674,0,0
45686615,1119510,0,0
45633559,19079524,1,1
45777656,1115171,2,3
45681580,1149196,0,0
45792377,1153428,0,0
45690768,738818,0,0
45802937,1549786,0,0
45787723,1137529,0,0
45793334,1125315,0,0
45790979,1332418,0,0
45804168,19128009,2,2
45801919,1125315,0,0
46305431,1119510,0,0
4154162,4156265,3,3
3050951,3015632,3,3
21011191,967823,0,0
21505758,1129625,1,1
36153929,19077344,2,3
36153080,1112807,0,0
36217210,40224805,2,3
36426554,701322,0,0
42807236,1515774,0,0
44349429,1115008,0,0
44355873,1149196,0,0
44347048,1125315,0,0
45656327,1129625,0,0
44347451,1713332,0,0
44362450,1125315,0,0
45633949,1177480,0,0
45654311,1124957,0,0
45630127,1115008,0,0
45698988,19127890,0,0
45686738,1119510,0,0
45633766,46275916,1,1
45777796,19008572,2,3
45681630,1149196,0,0
45792384,19039298,0,0
45690819,738818,0,0
45802943,1512674,0,0
45787724,1174888,0,0
45792132,1125315,0,0
45790838,1551099,0,0
45787205,19128022,2,2
45802122,1125315,0,0
46305003,1119510,0,0
4103320,4283893,3,3
3033521,3000963,3,3
21011482,1551099,0,0
21503358,1343916,1,1
36153328,1115171,2,3
36152640,1107830,0,0
36217210,40220960,2,3
36426524,1500211,0,0
42807236,1549786,0,0
44349618,1549786,0,0
44355967,1551099,0,0
44347071,1125315,0,0
45656155,1129625,0,0
44347451,1759842,0,0
44362668,1125315,0,0
45634226,1177480,0,0
45654327,1149196,0,0
45630133,1174888,0,0
45699041,1115008,0,0
45686720,1119510,0,0
45633851,19079524,1,1
45777790,43012036,2,3
45681636,1332418,0,0
45792391,1115008,0,0
45687758,738818,0,0
45802943,19127890,0,0
45787735,1548195,0,0
45792081,1125315,0,0
45790957,975125,0,0
46296901,40232448,2,3
45801982,1125315,0,0
46305008,1119510,0,0
4181063,258780,3,3
3051542,3045716,3,3
21011491,723013,0,0
21503364,975125,1,1
36153330,1127433,2,3
36152646,1115008,0,0
36217210,46275916,2,3
36424040,1308738,0,0
42807238,1729720,0,0
44349619,975125,0,0
44355972,1129625,0,0
44347175,1125315,0,0
45656406,1129625,0,0
44347396,1729720,0,0
44362684,1125315,0,0
45634244,1177480,0,0
45654271,1545958,0,0
45630139,1521369,0,0
45698933,738818,0,0
45686883,1119510,0,0
45633871,46275916,1,1
45706422,40224805,2,3
45681612,738818,0,0
45675985,1192710,0,0
45687895,738818,0,0
45802943,1549786,0,0
45787759,967823,0,0
45790256,1125315,0,0
45790812,1519936,0,0
46296702,19073183,2,3
45802117,1125315,0,0
46305445,1119510,0,0
4181063,40486433,3,3
3051542,3015632,3,3
21011655,975125,0,0
21503371,1129625,1,1
36154133,1127433,2,3
36152908,1107830,0,0
36217220,40229134,2,3
36425676,1177480,0,0
42807286,1501700,0,0
44349621,1118084,0,0
44356088,1361711,0,0
44347009,1125315,0,0
45656409,1129625,0,0
44347398,1778162,0,0
44362440,1125315,0,0
45629263,1177480,0,0
45654313,1124957,0,0
45629882,1308738,0,0
45699008,1307863,0,0
45686964,1119510,0,0
45628268,46275916,1,1
45706450,19019273,2,3
45679754,738818,0,0
45675884,1124300,0,0
45687504,738818,0,0
45802945,1110410,0,0
45787791,975125,0,0
45790372,1125315,0,0
45790899,1322184,0,0
46295026,40232448,2,3
45802252,1125315,0,0
46305016,1119510,0,0
4103183,317576,3,3
443784,317576,3,3
21002690,1149380,0,0
21503371,975125,1,1
36154189,19057271,2,3
36152742,1107830,0,0
36217220,19112599,2,3
36426641,1503184,0,0
42807288,1125315,0,0
44349572,1149196,0,0
44356105,738818,0,0
44347022,1125315,0,0
45652522,1129625,0,0
44347399,1115008,0,0
44362487,1125315,0,0
45629070,1177480,0,0
45654402,1308738,0,0
45630251,1501700,0,0
45699111,1501700,0,0
45687002,1119510,0,0
45628658,19079524,1,1
45706462,19133768,2,3
45679777,975125,0,0
45676046,1149196,0,0
45684607,738818,0,0
45803101,723013,0,0
45787801,1149196,0,0
45790704,1125315,0,0
45790902,1124300,0,0
46295107,19018935,2,3
45802086,1125315,0,0
46305571,1119510,0,0
4103183,321042,3,3
443784,4310024,3,3
21002731,1521369,0,0
21503445,1125315,1,1
36154199,40232448,2,3
36152743,1153428,0,0
36217220,40222846,2,3
36423453,1768849,0,0
42807330,1000560,0,0
44349574,1000560,0,0
44356105,1125315,0,0
44347024,1125315,0,0
45652751,1129625,0,0
44347456,1551099,0,0
45661796,1125315,0,0
45627994,1177480,0,0
45654150,914335,0,0
45629866,1174888,0,0
45695458,1153428,0,0
45687015,1119510,0,0
45628409,19079524,1,1
45706462,40162522,2,3
45679759,791967,0,0
45675972,1545958,0,0
45684726,738818,0,0
45803102,1112807,0,0
45789173,757627,0,0
45790361,1125315,0,0
45790907,1713332,0,0
46295113,40236824,2,3
45802152,1125315,0,0
46305574,1119510,0,0
4103662,381316,3,3
320136,441267,3,3
21002731,1548195,0,0
21500540,740275,1,1
36154057,19008572,2,3
36152687,1521369,0,0
36217220,19074679,2,3
36423483,1118084,0,0
42807384,1177480,0,0
44349734,1361711,0,0
44356105,1119510,0,0
44347092,1125315,0,0
45655054,1129625,0,0
44347528,1310149,0,0
44355092,1125315,0,0
45626134,1177480,0,0
45654152,1332418,0,0
45629994,975125,0,0
45695466,1115008,0,0
45687017,1119510,0,0
45627877,46275916,1,1
45706668,1115171,2,3
45679416,1107830,0,0
45675973,975125,0,0
45681281,738818,0,0
45803108,1332418,0,0
45789335,1309944,0,0
45790299,1125315,0,0
45790572,1154029,0,0
46295173,19019273,2,3
45802156,1125315,0,0
46305330,1119510,0,0
4178367,4163872,3,3
443783,4056621,3,3
21002731,975125,0,0
21503445,1308738,1,1
36154110,1127433,2,3
36152810,1177480,0,0
36217214,19078461,2,3
36423477,1778162,0,0
42807390,1124300,0,0
44349373,1332418,0,0
44355862,1557272,0,0
44347111,1125315,0,0
45655180,1129625,0,0
44347529,1192710,0,0
44354966,1125315,0,0
45626327,1177480,0,0
45654243,757627,0,0
45630079,1149196,0,0
45695472,1551099,0,0
45687034,1119510,0,0
45676210,46275916,1,1
45706826,40232448,2,3
45679424,1110410,0,0
45676047,1115008,0,0
45681927,738818,0,0
45803218,1343916,0,0
45789286,1501700,0,0
45790347,1125315,0,0
45790626,1589505,0,0
46295153,40232448,2,3
45802089,1125315,0,0
46305332,1119510,0,0
4178367,4243062,3,3
443783,261325,3,3
21002731,1595799,0,0
21503592,967823,1,1
36154111,40232448,2,3
36152812,1119510,0,0
36217214,19125062,2,3
36423476,1778162,0,0
42807382,723013,0,0
44349749,1124957,0,0
42805192,1177480,0,0
44347297,1125315,0,0
45655314,1129625,0,0
44347560,975125,0,0
44354713,1125315,0,0
45626328,1177480,0,0
45654252,1115008,0,0
45630082,975125,0,0
45695474,738818,0,0
45683632,1119510,0,0
45625025,46275916,1,1
45706799,40231925,2,3
45678190,1521369,0,0
45676051,1115008,0,0
45681941,738818,0,0
45803059,1112807,0,0
45789298,1557272,0,0
45790243,1125315,0,0
45790626,1549786,0,0
46295408,1115171,2,3
45802127,1125315,0,0
46305506,1119510,0,0
4043686,4047491,3,3
444089,4266809,3,3
21002731,19054876,0,0
21503467,1595799,1,1
36156311,40232448,2,3
36152812,738818,0,0
36217214,40229134,2,3
36428377,1154343,0,0
42807366,1124300,0,0
44349751,1729720,0,0
42805196,701322,0,0
44347298,1125315,0,0
45652791,1129625,0,0
44347567,1713332,0,0
44355015,1125315,0,0
45626337,1177480,0,0
45654390,1778162,0,0
45630083,1124957,0,0
45695511,1308738,0,0
45683709,1119510,0,0
45625060,19079524,1,1
45706835,40232448,2,3
45678190,1548195,0,0
45676078,1192710,0,0
45681735,738818,0,0
45803242,1115008,0,0
45789305,1124957,0,0
45790291,1125315,0,0
45790786,1174888,0,0
46295213,35605482,2,3
45802248,1125315,0,0
46305360,1119510,0,0
4168644,438614,3,3
135930,80180,3,3
21002731,1589505,0,0
21503474,1595799,1,1
36156375,1551192,2,3
36152823,933724,0,0
4181063,260139,2,2
36423511,1149196,0,0
42809676,1177480,0,0
44349753,1153428,0,0
42805204,1738521,0,0
44347449,1125315,0,0
45652760,1129625,0,0
44347567,1759842,0,0
44355226,1125315,0,0
45626282,1177480,0,0
45654320,791967,0,0
45630099,1192710,0,0
45695644,1332418,0,0
45683747,1119510,0,0
45670485,19079524,1,1
45702765,40232448,2,3
45678191,738818,0,0
45676142,933724,0,0
45681944,738818,0,0
45803249,791967,0,0
45789307,1174888,0,0
45790307,1125315,0,0
45790789,715997,0,0
46295628,40224805,2,3
45802233,1125315,0,0
46305384,1119510,0,0
4168644,4306014,3,3
1521369,19127922,3,4
21002731,1549786,0,0
21503474,1396131,1,1
36154202,40162522,2,3
36152647,791967,0,0
4181063,255848,2,2
36502197,40480160,6,8
42807353,1549786,0,0
44349603,1112807,0,0
42805283,1713332,0,0
44347057,1125315,0,0
45652849,1129625,0,0
44347460,1115008,0,0
44355138,1125315,0,0
45626342,1177480,0,0
45654499,1717327,0,0
45630108,1741122,0,0
45695627,1153428,0,0
45683693,1119510,0,0
45670722,19115351,1,1
45703088,40231925,2,3
45678151,1501700,0,0
45676148,1115008,0,0
45673297,738818,0,0
45803250,975125,0,0
45789406,1717327,0,0
45790440,1125315,0,0
45790683,1557272,0,0
46295252,40232448,2,3
45802213,1125315,0,0
46306723,1119510,0,0
4168644,439406,3,3
1521369,42902245,3,4
21002731,1738521,0,0
21503474,1308738,1,1
36154247,35605482,2,3
36152648,1129625,0,0
4181063,80809,2,2
36502197,4066995,7,8
42810048,1177480,0,0
44349653,1396131,0,0
42805286,1549786,0,0
44343221,1125315,0,0
45649681,1129625,0,0
44347545,738818,0,0
44354940,1125315,0,0
45626366,1177480,0,0
45654447,738818,0,0
45630108,1746114,0,0
45695487,1307863,0,0
45683658,1119510,0,0
45669222,46275916,1,1
45703089,40229134,2,3
45678124,1717327,0,0
45676344,1310149,0,0
45784507,738818,0,0
45803205,1124957,0,0
45789411,1000560,0,0
45790532,1125315,0,0
45790685,1124957,0,0
46244325,40229134,2,3
45802343,1125315,0,0
46306979,1119510,0,0
4168644,4102123,3,3
1521369,19133679,3,4
21002731,1515774,0,0
21503478,967823,1,1
36154251,19018935,2,3
36152654,1539403,0,0
4181063,440448,2,2
36502197,4048695,7,8
42808536,1125315,0,0
44349654,1738521,0,0
42805286,1518198,0,0
44343229,1125315,0,0
45649649,1129625,0,0
44347871,1713332,0,0
44354945,1125315,0,0
45622801,1177480,0,0
45654392,1154343,0,0
45630227,1107830,0,0
45695657,1322184,0,0
45670732,1713332,0,0
45669201,46275916,1,1
45702869,40232448,2,3
45678092,1539403,0,0
45676483,920293,0,0
45784993,738818,0,0
45803311,1124957,0,0
45789310,1115008,0,0
45790535,1125315,0,0
45790687,1174888,0,0
46244337,40229134,2,3
45802335,1125315,0,0
46321684,1119510,0,0
4168644,4048169,3,3
1521369,19129144,3,4
21002731,19127890,0,0
21503584,1192710,1,1
36154294,1551192,2,3
36152688,1124300,0,0
4181063,134438,2,2
36502197,4059173,7,8
42808536,738818,0,0
44349659,1713332,0,0
42805212,1332418,0,0
44342974,1125315,0,0
45649830,1129625,0,0
44347775,1326303,0,0
44354949,1125315,0,0
45623224,1177480,0,0
45654506,708298,0,0
45630043,1310149,0,0
45695494,1521369,0,0
45670732,1759842,0,0
45666866,46275916,1,1
45702980,19133905,2,3
45678097,1115008,0,0
45676570,1361711,0,0
45782435,738818,0,0
45803313,1112807,0,0
45789312,914335,0,0
45790538,1125315,0,0
45790990,1174888,0,0
46244419,40232448,2,3
45799184,1125315,0,0
46321817,1119510,0,0
4168644,4304110,3,3
1521369,19128065,3,4
21002692,975125,0,0
21503469,1192710,1,1
36154284,1551192,2,3
36152689,1119510,0,0
4181060,44805732,2,2
36502197,40479422,7,8
42808536,1119510,0,0
44349557,1174888,0,0
42805213,1115008,0,0
44342977,1125315,0,0
45646323,1129625,0,0
44347777,1107830,0,0
44355051,1125315,0,0
45624897,1177480,0,0
45654507,742185,0,0
45630061,1154343,0,0
45695635,967823,0,0
45670883,1738521,0,0
45666974,46275916,1,1
45702980,19133873,2,3
45678081,791967,0,0
45676351,1501700,0,0
45782749,738818,0,0
45803314,1149196,0,0
45789315,967823,0,0
45790545,1125315,0,0
45790717,975125,0,0
46244497,1115171,2,3
45799390,1125315,0,0
46321718,1119510,0,0
4168644,4169137,3,3
135930,80502,3,4
21002694,1129625,0,0
21500744,967823,1,1
36154341,1127433,2,3
36152697,1107830,0,0
21603283,40169281,2,2
36502197,40479768,7,8
42810317,1125315,0,0
44349659,1759842,0,0
42805274,1125315,0,0
44343361,1125315,0,0
45646327,1129625,0,0
44347625,1192710,0,0
44355181,1125315,0,0
45624905,1177480,0,0
45654515,1000560,0,0
45630018,1149196,0,0
45695272,1713332,0,0
45670843,1192710,0,0
45666951,46275916,1,1
45703938,40232448,2,3
45678364,1115008,0,0
45789118,1545958,0,0
45782775,738818,0,0
45802968,967823,0,0
45787825,1115008,0,0
45790414,1125315,0,0
46297546,1115008,0,0
46244434,40236446,2,3
45799492,1125315,0,0
46321723,1119510,0,0
4168644,4302207,3,3
440142,4329847,3,4
21002745,1149196,0,0
21500709,1396131,1,1
35902849,198809,2,3
36153255,1192710,0,0
36102149,255848,2,2
36502197,4278672,7,8
42807391,1343916,0,0
44349562,1118084,0,0
42805289,715997,0,0
44343362,1125315,0,0
45646367,1129625,0,0
44347778,791967,0,0
44355202,1125315,0,0
45625103,1177480,0,0
45654255,1107830,0,0
45629915,1115008,0,0
45695433,715997,0,0
45670829,1149196,0,0
45707347,19079524,1,1
45703771,40163554,2,3
45678492,1551099,0,0
45789120,1310149,0,0
45780328,738818,0,0
45803210,1332418,0,0
45787826,1149380,0,0
45790418,1125315,0,0
46297692,1154029,0,0
46244596,40229134,2,3
45799621,1125315,0,0
46321792,1119510,0,0
4168644,4139681,3,3
320136,4283893,3,4
21002694,1192710,0,0
21500709,1308738,1,1
36203066,4156265,2,3
35529060,1177480,0,0
36102149,440448,2,2
36502197,4149245,7,8
42810072,1119510,0,0
44349700,933724,0,0
42805291,723013,0,0
44343071,1125315,0,0
45649109,1129625,0,0
44347576,1557272,0,0
45655494,1125315,0,0
45623258,1177480,0,0
45654455,1539403,0,0
45630027,1192710,0,0
45695517,1500211,0,0
45670836,920293,0,0
45704229,46275916,1,1
45704079,19126352,2,3
45678494,1778162,0,0
45789123,920293,0,0
45780306,738818,0,0
45803290,975125,0,0
45787827,1112807,0,0
45790606,1125315,0,0
46297699,1153428,0,0
46244606,40236824,2,3
45799392,1125315,0,0
46316468,1119510,0,0
4168644,442116,3,3
1515774,19128263,3,4
21002743,1150836,0,0
21500720,1595799,1,1
36152830,1545959,2,3
35529067,19127890,0,0
36102149,372328,2,2
36502197,4134304,9,10
42810072,1125315,0,0
44349664,742185,0,0
42805183,1124300,0,0
44343113,1125315,0,0
45646545,1129625,0,0
44347792,740275,0,0
44347846,1125315,0,0
45621404,1177480,0,0
45654080,1308738,0,0
45630191,1545958,0,0
45695578,1539403,0,0
45670767,738818,0,0
45704332,46275916,1,1
45703717,40231925,2,3
45678428,1153428,0,0
45789127,1192710,0,0
45777762,738818,0,0
45803119,1112807,0,0
45787908,1115008,0,0
45790501,1125315,0,0
46297716,1153428,0,0
46244458,19019273,2,3
45799449,1125315,0,0
46316410,1119510,0,0
4043016,4199276,3,3
1515774,19128022,3,4
21002745,1129625,0,0
21500720,1308738,1,1
36156274,1107882,2,3
35529067,1515774,0,0
36102149,4283893,2,2
36502197,78272,9,10
42810275,1112807,0,0
44349856,1115008,0,0
42805184,1332418,0,0
44343161,1125315,0,0
45646477,1129625,0,0
44347802,1115008,0,0
44347517,1125315,0,0
45621523,1177480,0,0
45654474,1110410,0,0
45629982,914335,0,0
45695645,1738521,0,0
45670775,1713332,0,0
45704538,46275916,1,1
45703129,40232448,2,3
45678131,1154343,0,0
45789130,1124300,0,0
45777726,738818,0,0
45803400,738818,0,0
45787845,1549786,0,0
45787597,1125315,0,0
46297721,1192710,0,0
46244459,43012036,2,3
45799456,1125315,0,0
46316404,1119510,0,0
4155793,4163872,3,3
134057,317576,3,4
21002731,1512674,0,0
21503179,40169281,1,1
36217219,1519937,2,3
35529067,1549786,0,0
36102149,195588,2,2
36502197,81151,6,9
42804734,1000560,0,0
44349859,1713332,0,0
42805220,1177480,0,0
44343407,1125315,0,0
45646458,1129625,0,0
44347214,1521369,0,0
44347826,1125315,0,0
45621766,1177480,0,0
45654456,1332418,0,0
45630276,1307863,0,0
45695441,1326303,0,0
45670775,1759842,0,0
45700802,40220386,1,1
45703108,19133905,2,3
45678141,1521369,0,0
45789390,1149196,0,0
45777748,738818,0,0
45803373,1149196,0,0
45787845,1519936,0,0
45787560,1125315,0,0
46297472,1549786,0,0
46244547,19059056,2,3
45799460,1125315,0,0
46316429,1119510,0,0
4155793,4243062,3,3
31057,4112343,3,4
21002745,1107830,0,0
21001868,1154615,1,1
36217219,43012754,2,3
35509184,1110410,0,0
21604753,705944,2,2
36502197,4230399,8,9
42804735,1738521,0,0
44349761,1326303,0,0
42805301,1118084,0,0
44343411,1125315,0,0
45646733,1129625,0,0
44347812,1539403,0,0
44347526,1125315,0,0
45621811,1177480,0,0
45654486,1110410,0,0
45630258,738818,0,0
45695619,1332418,0,0
45670821,1738521,0,0
45700982,46275916,1,1
45703147,782047,2,3
45678142,19127890,0,0
45789379,1174888,0,0
45703089,738818,0,0
45803260,1396131,0,0
45787875,1000560,0,0
45787669,1125315,0,0
46297637,1343916,0,0
45893781,46233710,2,3
45799319,1125315,0,0
46316605,1119510,0,0
4071689,381316,3,3
75909,4237458,3,4
21002745,1150836,0,0
21002499,19128263,1,1
36217219,1718412,2,3
35509188,1119510,0,0
21604753,742185,2,2
36208978,3004501,3,3
42804736,1125315,0,0
44350045,1124957,0,0
42805306,967823,0,0
44343422,1125315,0,0
45646767,1129625,0,0
44347363,1500211,0,0
44347717,1125315,0,0
45665266,1177480,0,0
45654494,1107830,0,0
45630259,19010482,0,0
45695816,1738521,0,0
45671092,1361711,0,0
45700887,46275916,1,1
45703165,1127433,2,3
45678142,1549786,0,0
45789319,1107830,0,0
45699984,738818,0,0
45803326,1124957,0,0
45787865,967823,0,0
45787629,1125315,0,0
46297576,914335,0,0
45789280,19078461,2,3
45799320,1125315,0,0
46316693,1119510,0,0
4168335,4109685,3,3
3050940,3016723,3,4
21002694,975125,0,0
21002499,42902245,1,1
36217219,19132304,2,3
36157065,1119510,0,0
4041268,4010253,2,2
36211303,381316,3,3
42804736,1174888,0,0
44350046,738818,0,0
42805293,1124300,0,0
44343423,1125315,0,0
45643458,1129625,0,0
44347781,1149380,0,0
44347720,1125315,0,0
45665370,1177480,0,0
45654086,791967,0,0
45630172,738818,0,0
45695849,708298,0,0
45670797,1738521,0,0
45694971,46275916,1,1
45703192,19133768,2,3
45678176,1149196,0,0
45789333,920293,0,0
45700199,738818,0,0
45803331,1124957,0,0
45788118,1149196,0,0
45787722,1125315,0,0
46297744,1124957,0,0
45802222,19075601,2,3
45799466,1125315,0,0
46316546,1119510,0,0
4168335,4155034,3,3
3050940,3013682,3,4
21002745,1192710,0,0
21002499,19128022,1,1
36217219,46221626,2,3
36157237,1129625,0,0
21603991,1118084,2,2
36211303,4329847,3,3
42804737,723013,0,0
44341980,1107830,0,0
42805295,1310149,0,0
44343501,1125315,0,0
45643700,1129625,0,0
44347922,1124957,0,0
44347722,1125315,0,0
45667455,1177480,0,0
45654369,1548195,0,0
45630175,1551099,0,0
45695670,1305058,0,0
45670799,1115008,0,0
45694999,46275916,1,1
45703192,40162522,2,3
45678182,1154029,0,0
45791746,967823,0,0
45700282,738818,0,0
45800456,738818,0,0
45788120,1521369,0,0
45787724,1125315,0,0
46297754,1174888,0,0
45802426,19075001,2,3
45799559,1125315,0,0
46316191,1119510,0,0
4168335,4113008,3,3
1512675,19127904,2,2
21002694,738818,0,0
21001920,1154615,1,1
36217219,43012433,2,3
36156633,1343916,0,0
19109535,40221415,2,2
36211303,4094814,3,3
42804709,1759842,0,0
44341760,1112807,0,0
42805281,1118084,0,0
44343515,1125315,0,0
45643577,1129625,0,0
44347931,1118084,0,0
44347913,1125315,0,0
45662801,1177480,0,0
45652033,920293,0,0
45630181,1124957,0,0
45695678,1174888,0,0
45670853,1512674,0,0
45688947,46275916,1,1
45703108,19133873,2,3
45678284,1717327,0,0
45791748,1000560,0,0
45696895,738818,0,0
45800463,1713332,0,0
45786307,1149196,0,0
45787726,1125315,0,0
46297643,967823,0,0
45793657,19078924,2,3
45799613,1125315,0,0
46310788,1119510,0,0
4090615,4149245,3,3
443783,44782520,2,2
21002708,1124300,0,0
21001857,40169281,1,1
36203090,4066995,2,3
36156634,1177480,0,0
35624868,4156265,2,2
36211325,4155034,3,3
42804811,1713332,0,0
44341765,1177480,0,0
42805361,1149380,0,0
44343477,1125315,0,0
45643690,1129625,0,0
44347685,1107830,0,0
44347957,1125315,0,0
45662751,1177480,0,0
45652042,1501700,0,0
45630183,1521369,0,0
45695727,1367571,0,0
45670853,19127890,0,0
45686174,19074679,1,1
45703118,35605482,2,3
45678292,1192710,0,0
45792111,967823,0,0
45693880,738818,0,0
45800463,1759842,0,0
45786329,708298,0,0
45787733,1125315,0,0
46297239,975125,0,0
45794630,19075001,2,3
45799540,1125315,0,0
46310690,1119510,0,0
4168166,4336464,3,3
443783,257012,2,2
21002745,738818,0,0
21001878,40169281,1,1
36153566,1107882,2,3
36157208,1512674,0,0
4112892,4295880,2,2
36211325,4109685,3,3
42804811,1759842,0,0
44341801,738818,0,0
44348936,701322,0,0
44343479,1125315,0,0
45643518,1129625,0,0
44347686,1154343,0,0
44348450,1125315,0,0
45664428,1177480,0,0
45652187,738818,0,0
45630354,1192710,0,0
45695718,1149196,0,0
45670853,1549786,0,0
45682386,19079524,1,1
45700111,19008572,2,3
45678294,738818,0,0
45792112,1112807,0,0
45693897,738818,0,0
45800400,1107830,0,0
45786223,1500211,0,0
45787792,1125315,0,0
46297427,975125,0,0
45788663,40223768,2,3
45799671,1125315,0,0
46305763,1119510,0,0
4180653,4181917,3,3
443783,4280726,2,2
21002745,1150770,0,0
21503379,1192710,1,1
36152955,1107882,2,3
36157258,1515774,0,0
35602099,4280726,2,2
36211325,4113008,3,3
42804666,1713332,0,0
44341803,1118084,0,0
44348944,1759842,0,0
44343484,1125315,0,0
45643761,1129625,0,0
44343618,1501700,0,0
44348553,1125315,0,0
45659659,1177480,0,0
45652193,914335,0,0
45630359,1310149,0,0
45695683,1149196,0,0
45670805,1107830,0,0
45659884,1107830,0,0
45700004,19076374,2,3
45678243,1310149,0,0
45792073,1154029,0,0
45693955,738818,0,0
45800412,967823,0,0
45786337,1548195,0,0
45787796,1125315,0,0
46297449,933724,0,0
46298457,40223768,2,3
45799578,1125315,0,0
46305830,1119510,0,0
4090614,40486433,3,3
31821,140673,2,2
21002745,1153428,0,0
21002491,40221415,1,1
36153762,1107882,2,3
36157258,19127890,0,0
4268896,44783196,2,2
35809117,195588,3,3
42804622,1000560,0,0
44342121,1000560,0,0
44348706,757627,0,0
44343527,1125315,0,0
45640699,1129625,0,0
44343349,1713332,0,0
44348556,1125315,0,0
45659619,1177480,0,0
45651962,1521369,0,0
45630365,1192710,0,0
45695758,1778162,0,0
45671015,1115008,0,0
45660029,1548195,0,0
45700084,1115171,2,3
45678264,1713332,0,0
45792076,1112807,0,0
45694085,738818,0,0
45800427,1778162,0,0
45786399,1000560,0,0
45787820,1125315,0,0
46297663,1174888,0,0
45788866,40223768,2,3
45799638,1125315,0,0
46305896,1119510,0,0
4090614,4280726,3,3
320136,4051466,2,2
21002775,1305058,0,0
21001919,1154615,1,1
36154366,40228214,2,3
36157258,1549786,0,0
36102932,28060,2,2
36211091,40479422,3,3
42804694,933724,0,0
44342122,738818,0,0
44348707,1521369,0,0
44339802,1125315,0,0
45640726,1129625,0,0
